642: L F B' L2 D' R' D2 B L2 B2 
643: L F B' L2 D' R' F D2 B' L2 
644: L F B' L2 D' F D2 L B L 
645: L F B' L2 D' F R' D2 B' L2 
646: L F B' L2 R D2 F L D' L 
647: L F B' L' R2 D L U' F2 B 
648: L F2 U2 F2 D R2 B' D2 R' D 
649: L F2 D' F L' F2 L' U' R D 
650: L F2 L2 D R D B D' L2 B' 
651: L F2 R F L2 F2 D L' U L' 
652: L F' U2 D B' L B' L' R2 D' 
653: L F' U2 D' F' R D2 R B2 D' 
654: L F' D F2 L2 R B U2 B2 D 
655: L F' D F2 L2 R B' D2 F2 D' 
656: L F' D F2 R B L2 U2 B2 D 
657: L F' D F2 R B' L2 U D L2 
658: L F' L2 F' R F' D L' U L' 
659: L F' B' R D' R' F2 L2 D B' 
660: L B D R2 B' U2 R2 D2 R' D 
661: L B D' F L U' L D' F' D2 
662: L B D' F L2 R' B' R B D 
663: L B D' F R' B' R B L2 D 
664: L B D' B' L2 F R U D L2 
665: L B L2 F B2 D' R F D2 L2 
666: L B L2 F B2 D' R' D2 L2 B' 
667: L B L' U' L' U F B2 D B' 
668: L B2 D' F R' B2 R B2 L2 D 
669: L B2 L U D' L F D B2 L2 
670: L B2 L2 F U L' B2 L D B' 
671: L B2 L2 F D' F D R' D L2 
672: L B2 L' D L F' U' R2 F2 B' 
673: L B' U' F L' D B2 L F B 
674: L B' U' F2 D B2 L D' B R 
675: L B' D' F L2 R' D L2 B' L2 
676: L B' D' F L2 R' D L' B' L 
677: L B' L2 F D L2 B' L' B L 
678: L B' L2 F D2 L D' L U B 
679: L B' L2 F D' R U2 R2 D2 B' 
680: L B' L2 F D' R' D2 B L2 B2 
681: L B' L2 F D' R' F D2 B' L2 
682: L B' L2 F D' F D2 L B L 
683: L B' L2 F D' F R' D2 B' L2 
684: L B' L2 F R D2 F L D' L 
685: L B' R D' L' R' F L' D B' 
686: L B' R D' R' F U' D F2 B' 
687: L B' R D' R' F D B' U' F2 
688: L B' R2 U' D L B' D' F2 B2 
689: L B' R2 U' F2 D L B' D' B2 
690: L B' R' D' F' L2 R D R2 B' 
691: L2 U D L F R B U B2 D 
692: L2 U D' L F U R U' D L2 
693: L2 U D' L F B2 D2 L' D' L' 
694: L2 U D' L F B' D L B L 
695: L2 U L2 D F U' L' R B' D 
696: L2 U L' U D' F R U' L2 D 
697: L2 U L' D' F U R U' L2 D 
698: L2 U L' B2 U2 D L' R2 B' D' 
699: L2 U R D R' D' L F D L2 
700: L2 U B2 D' B2 L F R D L2 
701: L2 U2 D L2 F U' L' R B' D 
702: L2 U2 D B' D L F D B L' 
703: L2 U2 D B' L F B R D L' 
704: L2 U2 D2 L2 F U L' R B D 
705: L2 U2 D2 L2 F R U L' B D 
706: L2 U2 D' L U F U' R D L2 
707: L2 U2 D' L U F R U' D L2 
708: L2 U2 D' L U2 F U2 R D L2 
709: L2 U2 L2 D F L' U' R B' D 
710: L2 U2 L' D F R B2 L2 B D 
711: L2 U2 R D L' R' D' F L2 D 
712: L2 U2 F R2 U L R' D F' L2 
713: L2 U2 F R2 U R' D L F' L2 
714: L2 U' D L F R D2 F D' L2 
715: L2 U' D L' F R B' L2 D L2 
716: L2 U' D' L F2 R' F' R2 D L2 
717: L2 D L F U' R B U2 B2 D 
718: L2 D L F U' R B' D2 F2 D' 
719: L2 D B' D L F R2 D B L' 
720: L2 D B' L F R2 B R D L' 
721: L2 D2 L' F L2 U B2 D2 L' D' 
722: L2 D2 L' F L2 U' R U2 B2 D 
723: L2 D' L F2 D R F' D L2 F 
724: L2 D' L' F L2 U' R D2 F2 D' 
725: L2 D' F R U D F L F' L2 
726: L2 D' F2 D F2 L F R D L2 
727: L2 D' F' L D F2 R D L2 F 
728: L2 D' B2 U B2 L F R D L2 
729: L2 R U F' U D' L D2 L2 F' 
730: L2 R U F' U D' L B D2 L2 
731: L2 R U B L D2 F D' L R' 
732: L2 R D L U F B2 D R' B2 
733: L2 R D L R' F B D L2 B' 
734: L2 R D R' U D' L F D L2 
735: L2 R D R' U2 L' D' F L2 D 
736: L2 R2 B L R' D2 F B2 D' L 
737: L2 R2 B' D2 L2 U' L' B R' D 
738: L2 R' U L R F D' F D2 L2 
739: L2 R' U' L R F B' D L2 B' 
740: L2 R' D L' U2 B U R F2 B2 
741: L2 F U R F2 L F2 D F L2 
742: L2 F U R B D2 F D' L F' 
743: L2 F U B2 L' D' R B D2 B' 
744: L2 F U2 R B L' D2 F D' L 
745: L2 F D' R' U F2 D2 L F' L2 
746: L2 F D' R' B2 U' R B' D2 B' 
747: L2 F D' F' L' R' U' F2 R' B2 
748: L2 F L U B2 L' D' B D2 B' 
749: L2 F L U2 B U' L' B2 D B' 
750: L2 F L2 U R' B' R2 D L F' 
751: L2 F L2 R' B' R2 U D L F' 
752: L2 F L' U L R D F' U L' 
753: L2 F R D F' U D' L D L2 
754: L2 F R D2 R U D' L F' L2 
755: L2 F R D2 F' U D2 L D L2 
756: L2 F R D2 F' U D' L' U' F2 
757: L2 F R D2 F' U F2 R' D' L' 
758: L2 F R D2 F' U F' D' L' F' 
759: L2 F R D' R U D2 L F' L2 
760: L2 F R F' U L' F L2 D L2 
761: L2 F R2 U2 R' U' D L F' L2 
762: L2 F R2 U2 R' U' L D F' L2 
763: L2 F B2 U L' D' R B D2 B' 
764: L2 F2 D F2 D2 L F R D L2 
765: L2 F2 L D2 R' U' F2 B' D' B' 
766: L2 B L F U B D' R D2 B' 
767: L2 B2 U D' B2 L F R D L2 
768: L2 B2 U B2 D' L F R D L2 
769: L2 B2 D' B2 U L F R D L2 
770: L2 B2 L F B' U B' D L' B' 
771: L2 B2 L2 F U L' B2 D L' B' 
772: L2 B2 L2 F U' L' D' R D2 B' 
773: L2 B2 L2 F L' U' D' R D2 B' 
774: L2 B2 L' D F' U' R2 F2 L B' 
775: L2 B2 R D L U F D R' B2 
776: L2 B' L R' D L B U' L' R 
777: L2 B' L F D' R' D2 B L' B2 
778: L2 B' L F R' B U' R D L' 
779: L' U L D' L F R B2 L2 D 
780: L' U R B2 U F D B2 R' B2 
781: L' U F B R' B U' D2 L' D' 
782: L' U2 F R D' R D2 B' U' B 
783: L' D L2 R U' B' R D' R' D 
784: L' D L2 R2 B D B2 D2 R' D 
785: L' D L2 R2 B2 D B D2 R' D 
786: L' D L' R U2 L' D B D' B' 
787: L' D R2 B L2 D B2 D2 R' D 
788: L' D R2 B' D' L2 D' L2 R' D 
789: L' D F U' R B U2 B2 D F' 
790: L' D F U' R B' D2 F2 D' F 
791: L' D F2 U' F2 R2 B' D2 R' D 
792: L' D F2 L2 R D B D' F2 B' 
793: L' D F2 L2 R F2 D B D' B' 
794: L' D F2 L2 F2 R D B D' B' 
795: L' D2 F B' D' L2 R U2 R2 B' 
796: L' D' L2 F' D F2 R U D L2 
797: L' D' L' F' L D F2 R D L2 
798: L' D' F U2 D R D R' U2 L2 
799: L' D' F U' L2 R D2 F2 D' F2 
800: L' D' F U' R U D L2 U' F2 
801: L' D' F U' R U B' D L2 F' 
802: L' D' F U' R U2 B2 U' L2 D 
803: L' D' F U' R B' U D L2 F' 
804: L' D' F D2 L2 U2 D' R D R' 
805: L' D' F R D2 R2 F2 D' F2 L2 
806: L' D' F R D2 F R D' F' L2 
807: L' D' F2 R2 D R F' R2 D L2 
808: L' D' F2 R' D R F' R D L2 
809: L' D' F' U L2 R2 D B2 R' D 
810: L' D' F' U2 R2 F2 D' L B2 D' 
811: L' D' F' D F2 U' R U D L2 
812: L' D' F' R2 U L2 D B2 R' D 
813: L' R U D F B2 D R' F' B2 
814: L' R U F B2 D R B2 R2 B2 
815: L' R U F' U' D L2 B2 R B2 
816: L' R U F' U' D L' U2 L' R2 
817: L' R U F' U' D' L R2 D2 L 
818: L' R D R' F B D F' L2 B' 
819: L' R F2 R' F U B2 D2 L' D' 
820: L' R F2 R' F U' R U2 B2 D 
821: L' R2 U' B R' D L2 U L2 R2 
822: L' R2 U' B R' D2 F2 U D' R2 
823: L' R2 U' B' D2 F2 L U2 B2 D' 
824: L' R2 F U B2 L2 F' L2 R' D 
825: L' R2 F2 U F R2 F B2 R' D 
826: L' R2 F2 U B U2 F2 B R' D 
827: L' R2 F' L2 R2 D' F L2 R' D 
828: L' R' U R F U D' R2 D2 B' 
829: L' R' U R F U' D' F D2 L2 
830: L' R' U' R F B' D2 F D' B' 
831: L' R' U' R' F R2 F B' D B' 
832: L' R' D L U2 B U L R B2 
833: L' R' D L2 U' R2 B R U' B 
834: L' R' D L2 B U R2 U2 R' B2 
835: L' R' D L2 B' U2 B2 U R B2 
836: L' R' D B L2 U R2 U2 R' B2 
837: L' R' D B L' U' L R B2 L2 
838: L' R' D B L' U' L2 R B2 L 
839: L' R' D B' D' L2 U' F2 R' B2 
840: L' R' F B R F U R B2 D 
841: L' R' F2 D B U2 R U B2 L' 
842: L' R' F2 B R U F R B2 D 
843: L' F U D' R' U' F D2 B2 L2 
844: L' F U R' U' R B' D L2 B' 
845: L' F U B2 D B' U' L' B L 
846: L' F U2 D' F' R' U F2 D2 L 
847: L' F U2 D' F' R' U' R' D2 B2 
848: L' F U2 R F' B2 U F D L' 
849: L' F U2 R B2 D F' U L' F 
850: L' F U2 R B2 D F' U F L' 
851: L' F U2 R B2 D2 F' U D' L' 
852: L' F U2 R' U B' D' F2 D2 L 
853: L' F U2 R' B' U D' F2 D2 L 
854: L' F U2 R' B' U' D' R' D2 B2 
855: L' F U2 R' B' R2 B2 U' D L' 
856: L' F U2 B U' L' B2 L D B' 
857: L' F U2 B D' R U R D2 B' 
858: L' F U2 B L U' L' B2 D B' 
859: L' F U2 B' U2 D' R F D2 L2 
860: L' F U2 B' U2 D' R' D2 L2 B' 
861: L' F U' D' R' U' F' R2 D2 B2 
862: L' F U' B U D' R D2 L2 B' 
863: L' F U' B U D' R' F D2 L2 
864: L' F U' B R' U R D L2 B' 
865: L' F U' B' U D' R F D2 L2 
866: L' F U' B' U D' R' D2 L2 B' 
867: L' F U' B' D' R U F D2 L2 
868: L' F U' B' D' R U' R2 D2 B' 
869: L' F U' B' D' R' U D2 L2 B' 
870: L' F U' B' D' R' D' F2 D' B' 
871: L' F D L D' R' B' R2 D L 
872: L' F D2 L D2 R2 B R' D L 
873: L' F D2 L D2 R' B R2 D L 
874: L' F D2 L' F U D2 R D L' 
875: L' F D2 L' F D2 R U D L' 
876: L' F D2 L' F' L2 D2 R D L 
877: L' F D' R D B D B L2 B2 
878: L' F D' R D B' U B2 D B' 
879: L' F D' R D' F' D F D2 L2 
880: L' F D' R F D B D B' L2 
881: L' F D' R F D B2 D B2 L2 
882: L' F D' R F D B' D B L2 
883: L' F D' R F R D R' D L2 
884: L' F D' R F R2 D R2 D L2 
885: L' F D' R F R' D R D L2 
886: L' F D' R2 F D R' D B' L2 
887: L' F D' R' F U' D2 B2 U L2 
888: L' F D' R' F D2 L U' B2 L 
889: L' F D' R' F R D R D L2 
890: L' F D' R' F R' D R' D L2 
891: L' F D' F U D R U' D L2 
892: L' F D' F U R' U' D2 B2 L2 
893: L' F D' F D B2 D2 L' D' L' 
894: L' F D' F D B' D L B L 
895: L' F D' F D2 L D' R D L 
896: L' F D' F D2 L' D' R D L' 
897: L' F D' F D2 B2 D L' D' L' 
898: L' F D' F D2 B2 L U B2 L 
899: L' F D' F D' L' D2 R D L' 
900: L' F D' F R D B D B' L2 
901: L' F D' F R D B2 D B2 L2 
902: L' F D' F R D B' D B L2 
903: L' F D' F R' U' D2 B2 U L2 
904: L' F D' F R' D2 L U' B2 L 
905: L' F D' F2 D' F' D2 R D L2 
906: L' F D' F' U2 R' U F2 D2 L 
907: L' F D' F' U2 R' U' R' D2 B2 
908: L' F D' B' D' R' D' L2 F' B' 
909: L' F L R' B' U' D B2 L F' 
910: L' F L R' B' R2 U' D L F' 
911: L' F L2 B' L2 D' R F D2 L2 
912: L' F L2 B' L2 D' R' D2 L2 B' 
913: L' F L' R D2 F' U D' L' F' 
914: L' F L' R F' U F L D L2 
915: L' F L' R B L D2 F D' L 
916: L' F R D L2 B' R U' R' B 
917: L' F R D L2 B' R U' B R' 
918: L' F R D L' D F' U D' L' 
919: L' F R D L' F' U F' L' F2 
920: L' F R D L' F' U2 F U' L' 
921: L' F R D R' D' F D L2 R 
922: L' F R D F' L' U' F U2 L' 
923: L' F R D2 F D' L B L B' 
924: L' F R D2 F D' L B2 L B2 
925: L' F R D' R F D2 L2 U' B 
926: L' F R D' R' D2 L2 B' U B 
927: L' F R2 D2 F L D' L U' B 
928: L' F R2 B' U' B R' D2 F2 D' 
929: L' F R' U R B' U2 B' D B' 
930: L' F R' U' R B U2 B2 D B' 
931: L' F R' U' R B' U D L2 B' 
932: L' F R' U' R B' D2 F2 D' B' 
933: L' F R' B D L' U' L B2 L2 
934: L' F R' B D L' U' L2 B2 L 
935: L' F R' B L' U' L D B2 L2 
936: L' F R' B2 R2 B' D L' U' L' 
937: L' F R' B' D2 L U' D' B2 L 
938: L' F R' B' D2 L D2 R2 D L 
939: L' F R' B' D2 L' U2 L2 D' L 
940: L' F R' B' R2 D L B L B' 
941: L' F R' B' R2 D L B2 L B2 
942: L' F R' B' R2 B2 D L' U' L' 
943: L' F B U D' R U' D2 L2 B' 
944: L' F B U D' R' U R2 D2 B' 
945: L' F B U D' R' U' F D2 L2 
946: L' F B U L B2 D2 R D' B' 
947: L' F B U R B2 R U' D B 
948: L' F B U2 D' R U' R D2 B' 
949: L' F B U' L' U2 B2 L D B' 
950: L' F B D L2 U' B' L' B L 
951: L' F B D' F D B' R D L2 
952: L' F B L U' L' U B2 D B' 
953: L' F B L U' L' B2 D L2 B' 
954: L' F B R B2 D2 F L D' L 
955: L' F B R' U R U' D L2 B' 
956: L' F B R' U R2 B2 R' D B' 
957: L' F B R' B D2 L' U' D' L' 
958: L' F B2 D L2 B' L' U B2 L 
959: L' F B2 D2 L F L2 F' D' L 
960: L' F B2 D' F D B2 R D L2 
961: L' F B2 D' F D2 L U B2 L 
962: L' F B2 D' F2 D' F' L' D' L' 
963: L' F B2 L U L' B' D L2 B' 
964: L' F B2 R D2 L' F' U D' L' 
965: L' F B2 R B D2 F L D' L 
966: L' F B' U D L D' B2 D B' 
967: L' F B' U D' R U R2 D2 B' 
968: L' F B' U D' R U' F D2 L2 
969: L' F B' U D' R' U' D2 L2 B' 
970: L' F B' U B2 R' U R D B' 
971: L' F B' U' D' R U F D2 L2 
972: L' F B' U' D' R U' R2 D2 B' 
973: L' F B' U' D' R' U D2 L2 B' 
974: L' F B' U' D' R' D' F2 D' B' 
975: L' F B' D L D' B2 D L B' 
976: L' F B' D L B D2 R D2 L 
977: L' F B' D B L2 B2 L' B L 
978: L' F B' D2 L D2 B R D L 
979: L' F B' D2 L' F U L D' L2 
980: L' F B' D2 F L D2 B D L 
981: L' F B' D2 F L' F' L2 D' L 
982: L' F B' D' R F B' D2 L2 F' 
983: L' F B' D' R F2 D2 L2 U2 B 
984: L' F B' D' R F' U2 R2 D2 B2 
985: L' F B' D' R2 F R D2 B' L2 
986: L' F B' D' R' U' D' F2 D' B' 
987: L' F B' D' R' D2 L B L B2 
988: L' F B' D' R' D2 F2 L2 F2 B' 
989: L' F B' D' R' D2 F' L2 F B' 
990: L' F B' D' R' F D2 L B' L 
991: L' F B' D' F D B R D L2 
992: L' F B' D' F R' D2 L B' L 
993: L' F B' D' F R' F' D2 L2 B' 
994: L' F B' D' B2 R F B2 D2 L2 
995: L' F B' D' B' R F D2 L2 F' 
996: L' F B' D' B' R F B D2 L2 
997: L' F B' D' B' R' D2 L2 F' B' 
998: L' F B' L R2 D L U' F2 B 
999: L' F B' R2 D L U' B2 L B' 
1000: L' F B' R2 D L U' B' L B2 
1001: L' F B' R2 D2 L D' L U' B 
1002: L' F2 U B2 R F' U D2 L' D' 
1003: L' F2 U2 F' R B' D2 F D' L 
1004: L' F2 D R F' B U B2 D F 
1005: L' F2 D' R D F' B D L2 B' 
1006: L' F2 L2 D' R2 F L2 F' R' D 
1007: L' F2 R F' D' L' U L D2 L2 
1008: L' F2 B' D' R' D F' D L2 B' 
1009: L' F' D' R D F2 B D L2 B' 
1010: L' F' B U L' B2 L D R B' 
1011: L' F' B' D' R' D F2 D L2 B' 
1012: L' B D' F2 D B' R F' D L2 
1013: L' B L U' L' U F B2 D B' 
1014: L' B R' U R F U' D L2 B' 
1015: L' B R' D L B L U R B2 
1016: L' B R' D B L U L R B2 
1017: L' B2 D' F2 D B2 R F' D L2 
1018: L' B2 L F U2 R2 U' L' B D 
1019: L' B2 L F L' D2 L' F' D' L 
1020: L' B2 L2 D' L' F L' D2 L' D' 
1021: L' B2 L' D L' F' U' R2 F2 B' 
1022: L' B2 R' D L B U L R B2 
1023: L' B' D' F2 D B R F' D L2 
1024: L' B' L2 R D' L2 R' F D B' 
1025: L' B' L2 R D' R' F L2 D B' 
1026: L' B' L2 F L2 D' R F D2 L2 
1027: L' B' L2 F L2 D' R' D2 L2 B' 
1028: L' B' R' D L B L2 U' L' R 
1029: L' B' R' F2 B U R F B2 D 
1030: L' B' R' B2 U B2 R F D B' 
1031: R U D L' F U B2 D R' B2 
1032: R U D L' F D L2 U R' B2 
1033: R U D L' F B2 D L2 R' B2 
1034: R U L F' U' R2 F2 U' R' B2 
1035: R U L F' R2 U' R F2 B2 R' 
1036: R U L F' R2 U' R2 F2 R' B2 
1037: R U L2 F' U D' L D2 L2 F' 
1038: R U L2 F' U D' L B D2 L2 
1039: R U L2 B L D2 F D' L R' 
1040: R U L' D R' D' F D L2 R' 
1041: R U L' D2 F D L D2 L R' 
1042: R U L' D' R' D' F D' L2 R' 
1043: R U L' F D L2 R B2 R2 B2 
1044: R U L' F D L' R2 U2 L' R 
1045: R U L' F D R F2 L2 R2 F2 
1046: R U L' F D R F2 L2 F2 R2 
1047: R U L' F D R B2 L2 R2 B2 
1048: R U L' F D F2 R F2 L2 R' 
1049: R U2 D' L' R' D2 B D' L2 B' 
1050: R U2 L F L2 F2 D L' U L' 
1051: R U2 F' L' D2 B' U D' L' R2 
1052: R U2 F' L' B2 D2 B' U D' L' 
1053: R U' L F' R2 B' U' F2 R B2 
1054: R U' L2 U' L F' D L' U L' 
1055: R U' L' D L2 B' U R U' B 
1056: R D L U B' R2 F R' U' B 
1057: R D L R' F L2 B D L2 B' 
1058: R D L R' F B L2 D L2 B' 
1059: R D L R' B L2 F D L2 B' 
1060: R D L2 R' U D' L F D L2 
1061: R D L2 R' U2 L' D' F L2 D 
1062: R D L' R2 D L2 B U R B2 
1063: R D L' R2 D B L2 U R B2 
1064: R D L' R' F B D B L2 B2 
1065: R D L' R' F B' U B2 D B' 
1066: R D L' B' R' U F B2 D B' 
1067: R D R' D' L2 U L F D L2 
1068: R D R' F U2 L' B D L' B' 
1069: R D R' F U2 B D L' F' B' 
1070: R D R' F L' U2 B D L' B' 
1071: R D R' F B D L' F' L B' 
1072: R D R' B L2 F D L' F' B' 
1073: R D2 L2 U L F D L2 R' B2 
1074: R D2 R' D L F' U' R2 F2 B' 
1075: R D' L D' L2 U F D R' B2 
1076: R D' L R' F L2 U B2 D B' 
1077: R D' L R' F L2 B2 D L2 B' 
1078: R D' L F' U' R F2 B' R B' 
1079: R D' L F' U' R B' R F2 B' 
1080: R D' L' R F' R2 F D L2 B' 
1081: R D' L' R' F R2 D L2 U' B 
1082: R D' R D2 L R2 D' F L2 D 
1083: R D' R D2 R2 D' L' F D L2 
1084: R D' R F' L' R2 F D L B' 
1085: R D' R F' R2 F L' D L2 B' 
1086: R F2 B L U' D' R' B' D2 R 
1087: R B L2 B D2 F R B' D' L 
1088: R B' U2 L F' B2 L U D L' 
1089: R2 U D' R D2 L' F' R2 D L2 
1090: R2 U L F' R2 D' L2 F R' D 
1091: R2 U2 D2 R2 F U L' R B D 
1092: R2 U2 D2 R2 F R U L' B D 
1093: R2 U' B2 R' D R2 B D' L B' 
1094: R2 U' B' D2 L' U B2 R' D F 
1095: R2 D L2 R2 D' L F R D L2 
1096: R2 D R2 D F U' L' R B' D 
1097: R2 D R' D L R' D' F L2 D 
1098: R2 D R' D R' D' L' F D L2 
1099: R2 D2 L' U B U2 R' F2 B D 
1100: R2 D2 L' U B R' U2 F2 B D 
1101: R2 D2 R2 D F L' U' R B' D 
1102: R2 F U L F' B' D2 L2 R' D 
1103: R2 F L' F2 R2 F R' B' D L 
1104: R2 F2 R2 F U L' B2 D L' B' 
1105: R2 F2 R2 F U' L' D' R D2 B' 
1106: R2 F2 R2 F L' U' D' R D2 B' 
1107: R2 F2 R' D L' U F D R' B2 
1108: R2 F2 B2 R B U' L U' D' L2 
1109: R2 F' U' D B2 R F B D' B2 
1110: R2 F' L' R U' R F D L B' 
1111: R2 F' R U' L' R F D L B' 
1112: R2 F' R U' R F L' D L2 B' 
1113: R2 F' R2 D' L F B L2 R' D 
1114: R2 F' R2 F R' B' U' D L F' 
1115: R2 B U2 D' R U' L F R2 B2 
1116: R2 B U2 R' U' D L' F' L2 R2 
1117: R2 B U' R' U2 D L' F' L2 R2 
1118: R2 B U' B' L R U' F2 R' B2 
1119: R2 B D R2 B2 L' D' F L2 F2 
1120: R2 B D' L U2 R U' F R2 B2 
1121: R2 B L2 R' D F' U L' R2 F' 
1122: R2 B L2 R' D F' U L' F' R2 
1123: R2 B L2 R' F' U D L' R2 F' 
1124: R2 B L2 R' F' U D L' F' R2 
1125: R2 B L' R' D L' F' U L' R2 
1126: R2 B R2 D B2 U2 L' D' F' L2 
1127: R2 B R2 B2 U' L' D' F L2 F' 
1128: R2 B R' D R U L' F' L2 R2 
1129: R2 B2 R B2 U' L' B' D' L2 B' 
1130: R2 B2 R B2 L' U' F2 B' D' B' 
1131: R' U L R F L2 D' F D2 L2 
1132: R' U L' D L2 U B U R B2 
1133: R' U L' D B U2 R B2 U L' 
1134: R' U L' R F U2 D' R2 D2 B' 
1135: R' U L' R F D' R2 D2 L2 B' 
1136: R' U L' R' F R2 F D L2 B' 
1137: R' U2 D B U D' L R F B2 
1138: R' U2 D B L2 U' D' L' R F 
1139: R' U2 D B L2 U' D' R F L' 
1140: R' U2 L' D L B U L R B2 
1141: R' U2 R F U2 R2 U' L' B D 
1142: R' U2 R F L' D2 L' F' D' L 
1143: R' U2 R2 U L' F D L2 R' B2 
1144: R' U' D L U' F2 B U R B2 
1145: R' U' D L R2 B R U' F2 B 
1146: R' U' D2 L' R F' B' D L2 B' 
1147: R' U' L R F L2 B' D L2 B' 
1148: R' U' L R F B' L2 D L2 B' 
1149: R' U' L R B' L2 F D L2 B' 
1150: R' U' L R2 B2 R' D' F L2 D 
1151: R' U' L R' B U' F2 B U2 R2 
1152: R' U' L' U' D B U L2 R B2 
1153: R' U' L' D L2 U' B U R B2 
1154: R' U' L' D L2 R2 B R U' B 
1155: R' U' L' R F D' F D2 B2 L2 
1156: R' U' L' R F B U B2 D B' 
1157: R' U' L' R F B' D B L2 B2 
1158: R' U' B' U' D' L F' B R' B2 
1159: R' D L U' R2 B R F2 U' B 
1160: R' D L U' F2 U' B U R B2 
1161: R' D L U' F2 R2 B R U' B 
1162: R' D L B U R2 U2 R' F2 B2 
1163: R' D L B' U2 B2 U R F2 B2 
1164: R' D L' R2 D2 F D L D2 L 
1165: R' D R B2 L' B' D' R F L2 
1166: R' D R2 B D R U L' F' L2 
1167: R' D B' U2 B2 U L R F' B2 
1168: R' D B' U' D L' B D2 B L2 
1169: R' D B' U' D B2 L R' F' R2 
1170: R' D B' U' D B2 L F R F2 
1171: R' D B' U' B2 L2 U' L' R F' 
1172: R' D B' U' B2 L2 U' L' F' R 
1173: R' D B' R2 U' D L U2 R2 F' 
1174: R' D B' R2 U' D L U2 F' R2 
1175: R' D B' R2 U' D L F' U2 R2 
1176: R' D B' R2 D2 B2 D' L R F 
1177: R' D2 F U' L' R F' B' D B' 
1178: R' D2 F L' U' R F' B' D B' 
1179: R' D' F L' U' R F2 B' D B' 
1180: R' F U' L' R B' U' F D B' 
1181: R' F U' F' L' R F B' D B' 
1182: R' F U' F' R F L' B' D B' 
1183: R' B' U' D' B' L F' B R' B2 
1184: R' B' U' F L D' F' L R' B2 
1185: R' B' R2 D F' U R' F L R' 
1186: R' B' R2 F2 U2 F' L F' D L 
1187: F U L D' R D L2 B D B' 
1188: F U L2 D' R D L B D B' 
1189: F U L2 B2 L B2 U B' D B' 
1190: F U L' R D L' D F D' L 
1191: F U L' R' U2 B U R D B2 
1192: F U L' B U2 R' U' R D B' 
1193: F U L' B U' D B' L' B L 
1194: F U L' B U' R' U2 R D B' 
1195: F U L' B D2 R' U R D' B' 
1196: F U L' B D' R' U R D2 B' 
1197: F U L' B2 L U L' B' D B' 
1198: F U L' B' U' D' R F D2 L2 
1199: F U L' B' U' D' R' D2 L2 B' 
1200: F U L' B' D L D' B2 D B' 
1201: F U L' B' D' R U R2 D2 B' 
1202: F U L' B' D' R U' F D2 L2 
1203: F U L' B' D' R' U' D2 L2 B' 
1204: F U R D L' R' B D B' R 
1205: F U R2 U' R' B D L' F' L 
1206: F U R2 U' B R' D L' F' L 
1207: F U R' U L' B U' R2 D L' 
1208: F U R' U R' U' L' R2 B D 
1209: F U R' U B U' R2 D L' F' 
1210: F U R' U2 R U L' B' D B' 
1211: F U B U D' B' R D2 F B' 
1212: F U B U B D2 R D' L' B' 
1213: F U B U B' L' D' R D2 B' 
1214: F U B D' R' U B' R D2 B' 
1215: F U B L' U B D2 R D' B' 
1216: F U B L' U' B' L' B2 D B' 
1217: F U B2 U' D2 L' R F' D' L 
1218: F U B2 D B2 D' L' R B D 
1219: F U B2 D B2 L' R B D R' 
1220: F U B2 D2 R U' L' F' D' L 
1221: F U2 D2 R' D2 R2 U' L' B D 
1222: F U2 D' R U' D L' B D B' 
1223: F U2 D' R D L' B D L' B' 
1224: F U2 D' R D B D L' F' B' 
1225: F U2 D' R' D R2 U' L' B D 
1226: F U2 L D' B U B2 R D2 B' 
1227: F U2 L R B2 L2 D2 F D' L 
1228: F U2 L R2 U' L' R' B D F2 
1229: F U2 L R' B L2 B2 R2 D L 
1230: F U2 L B U D' B2 R D2 B' 
1231: F U2 L B L2 R' B' R D L 
1232: F U2 L2 R B2 L D2 F D' L 
1233: F U2 L2 R' B U' L D B2 L2 
1234: F U2 L2 B2 L U B' D L' B' 
1235: F U2 L' U R2 U' B2 R' B' D 
1236: F U2 L' U2 R' U' R B' D B' 
1237: F U2 L' U2 B2 D2 L' F' D' L 
1238: F U2 L' D' R D B D L' B' 
1239: F U2 L' R D2 F2 U2 F' D' L 
1240: F U2 L' R F' B U F D L' 
1241: F U2 L' R B D F' U L' F 
1242: F U2 L' R B D F' U F L' 
1243: F U2 L' R B D2 F' U D' L' 
1244: F U2 L' R' U R U2 B' D B' 
1245: F U2 L' R' F2 B' R2 F2 D L 
1246: F U2 L' R' B U' D L B2 L2 
1247: F U2 L' R' B U' D L2 B2 L 
1248: F U2 L' R' B2 R2 B' U' D L' 
1249: F U2 L' B U D' R D2 L' B' 
1250: F U2 L' B U B2 D' R D2 B' 
1251: F U2 L' B U' R2 D L' U' B 
1252: F U2 L' B R' U R D L' B' 
1253: F U2 L' B2 D2 F2 L' F' D' L 
1254: F U2 L' B2 R D2 L' F D' L 
1255: F U2 L' B' D' R' U2 D2 L2 B' 
1256: F U2 R D2 R U' D2 L' B D 
1257: F U2 R D' R U' D L' B D 
1258: F U2 R F' B U F D L' F' 
1259: F U2 R B D2 F' U R' D' L' 
1260: F U2 R B D2 F' R' U D' L' 
1261: F U2 R B L D L' F' U L' 
1262: F U2 R B2 D2 F2 R F' D' L 
1263: F U2 R2 U2 R2 U L' R B D 
1264: F U2 R2 U' L' U2 R' U2 B D 
1265: F U2 R2 U' L' U' R' U B D 
